threadId,duration,endTimeStamp,iteration
622,248,1935,2
987,246,1935,2
310,246,1936,2
57,245,1936,2
402,247,1936,2
1057,256,1937,2
803,247,1937,2
785,259,1937,2
198,248,1938,2
411,248,1938,2
573,297,1939,2
1323,263,1940,2
384,266,1940,2
158,261,1942,2
1050,272,1943,2
1012,267,1944,2
1319,267,1945,2
1121,262,1947,2
271,250,1948,2
160,252,1948,3
393,246,1949,2
1037,269,1950,2
911,254,1950,2
1392,257,1950,2
508,249,1951,2
546,249,1951,2
284,499,1951,2
1068,268,1952,2
1345,253,1952,2
1466,263,1953,2
1009,258,1953,2
194,526,1954,2
581,251,1955,2
732,247,1955,2
1340,255,1956,3
1044,263,1957,2
964,262,1957,2
338,525,1958,2
1028,271,1958,2
242,526,1959,2
729,275,1960,2
395,265,1960,2
827,252,1961,2
1547,264,1962,2
1126,259,1962,2
1161,268,1963,2
144,276,1964,2
1053,287,1965,2
218,269,1966,2
1350,266,1967,2
273,527,1968,2
392,282,1969,2
289,282,1970,2
353,524,1971,2
1036,284,1972,2
505,285,1973,2
947,284,1974,2
704,270,1975,2
169,494,1975,2
435,284,1976,2
222,524,1977,2
1086,267,1977,2
278,521,1977,2
108,522,1977,2
697,281,1978,2
1767,286,1979,2
776,294,1979,2
610,292,1980,2
374,523,1980,2
386,284,1981,2
1017,286,1981,2
95,521,1981,2
845,279,1981,2
171,281,1982,2
280,281,1982,2
1604,287,1983,2
325,286,1984,2
1509,246,1985,2
100,248,1986,2
371,251,1986,2
711,253,1986,2
347,246,1987,2
644,251,1987,2
1363,248,1988,2
613,251,1990,2
1745,265,1991,2
1111,246,1992,2
1062,247,1992,2
334,246,1993,2
961,248,1994,2
676,246,1995,2
1649,247,1996,2
589,249,1998,2
684,271,1999,2
773,256,2000,2
130,249,2000,2
336,247,2000,2
352,247,2001,2
380,249,2001,2
251,249,2001,2
699,280,2002,2
746,267,2002,2
379,250,2002,2
373,248,2002,2
625,250,2003,2
652,250,2005,2
636,280,2006,2
185,256,2006,2
166,252,2008,2
918,254,2008,2
48,247,2008,2
141,250,2009,2
381,248,2009,2
83,249,2009,2
30,255,2009,2
1267,249,2010,2
1721,248,2010,2
1592,245,2010,2
178,245,2011,2
252,247,2011,2
53,249,2012,2
660,250,2012,2
1069,246,2013,2
314,246,2014,2
1379,248,2014,2
415,247,2014,2
84,247,2015,2
51,248,2015,2
1560,1306,2016,1
1018,1351,2016,1
67,257,2017,2
1283,1320,2017,1
1343,1316,2017,1
1561,1304,2018,1
1149,1330,2018,1
1469,1307,2018,1
1030,254,2020,2
355,255,2021,2
839,254,2022,2
1373,1310,2022,1
1169,1326,2022,1
1327,257,2023,2
1273,258,2023,2
943,247,2023,2
1709,253,2023,2
348,256,2024,2
204,258,2024,2
339,257,2024,2
403,259,2025,2
1577,1296,2025,1
1000,1345,2025,1
1142,249,2026,2
1352,249,2026,2
344,248,2026,2
1144,1321,2026,1
362,253,2027,2
343,246,2027,2
1632,1285,2027,1
1684,1283,2027,1
350,247,2028,2
1588,1287,2028,1
1621,1282,2028,1
90,1415,2029,1
68,246,2030,2
413,1395,2030,1
1011,249,2030,2
1223,1303,2031,1
1682,1278,2032,1
120,249,2032,2
1620,1281,2032,1
1665,1276,2033,1
318,246,2034,2
1452,1286,2034,1
409,246,2038,2
989,1319,2039,1
341,258,2040,2
1333,1274,2041,1
1648,1257,2044,1
1477,1268,2049,1
327,251,2050,2
354,525,2051,2
1269,1280,2051,1
1302,254,2052,2
1330,1277,2055,1
287,260,2059,2
1300,253,2059,2
1400,1273,2059,1
1568,1265,2059,1
129,251,2059,2
1650,1267,2060,1
1589,1266,2060,1
399,254,2060,2
1644,1265,2061,1
1523,260,2062,2
1396,1277,2063,1
1492,1273,2063,1
736,251,2063,2
126,814,2064,2
1624,1265,2064,1
443,259,2064,2
1527,1261,2065,1
363,247,2066,2
1151,247,2067,2
1103,1287,2068,1
1284,246,2069,2
416,251,2070,2
1205,497,2072,2
973,1300,2072,1
1073,247,2072,2
244,247,2073,2
357,249,2073,2
1582,1248,2074,1
1365,1257,2078,1
91,256,2078,2
1197,1268,2078,1
1266,1263,2078,1
269,250,2078,2
1505,1249,2078,1
1268,1259,2079,1
1630,1239,2085,1
1609,1239,2086,1
165,1365,2086,1
1128,1266,2087,1
1494,252,2088,2
1606,1234,2096,1
1029,497,2096,2
1618,1234,2097,1
1066,1275,2097,1
1192,1258,2097,1
1286,1250,2097,1
1301,1248,2099,1
1274,1250,2099,1
1056,498,2099,2
1402,1242,2100,1
1459,1237,2101,1
1666,1225,2102,1
1158,1255,2102,1
1511,1233,2103,1
1629,1225,2103,1
1601,1227,2103,1
1612,1226,2103,1
1389,1237,2103,1
1627,1224,2104,1
1556,1229,2104,1
1155,1254,2104,1
1262,1244,2104,1
1543,1229,2104,1
1486,1232,2104,1
1614,1223,2105,1
1421,1234,2105,1
1347,1238,2105,1
1407,1234,2105,1
1555,1228,2105,1
1106,1257,2105,1
1360,1235,2106,1
1370,1234,2106,1
1358,1234,2106,1
1156,1251,2106,1
1526,1226,2106,1
1225,1243,2106,1
1563,1222,2107,1
1055,1262,2107,1
1517,1173,2107,1
1548,1169,2107,1
1134,501,2108,2
1091,496,2108,2
439,504,2108,2
265,494,2109,2
1015,496,2109,2
986,502,2109,2
1331,493,2109,2
999,493,2110,2
247,494,2110,2
1443,494,2110,2
1076,492,2110,2
1071,495,2110,2
372,494,2110,2
1152,501,2110,2
1119,508,2111,2
959,506,2111,2
49,258,2111,2
76,499,2111,3
1353,494,2111,2
71,502,2111,3
1162,495,2112,2
974,499,2112,2
97,1831,2112,1
1198,499,2112,2
1272,502,2112,2
446,273,2113,2
225,1828,2113,1
236,259,2113,2
1349,492,2113,2
417,493,2113,2
1528,497,2113,2
1404,1707,2113,1
110,250,2114,2
228,251,2114,2
1433,505,2114,2
1001,509,2114,2
1027,497,2115,2
28,498,2115,2
115,497,2115,2
1252,507,2115,2
45,496,2115,3
1719,263,2115,2
1337,498,2116,2
1081,510,2116,2
1334,504,2116,2
213,246,2117,2
1020,507,2117,2
1374,497,2117,2
272,245,2118,2
1227,496,2118,2
1498,495,2118,2
1515,496,2118,2
1187,499,2119,2
982,498,2120,2
1308,502,2120,2
1384,500,2120,2
99,257,2120,2
1296,501,2122,2
277,502,2122,3
370,501,2123,2
1016,501,2123,2
1007,492,2123,2
431,498,2124,2
980,496,2124,2
153,258,2124,2
1110,492,2125,2
1171,1766,2125,1
62,503,2126,2
1005,493,2126,2
1552,492,2127,2
312,263,2127,3
1316,490,2127,2
406,499,2128,2
1580,1666,2128,1
383,247,2129,2
995,496,2129,2
1708,245,2130,2
195,247,2130,2
1322,495,2131,2
979,494,2131,2
1390,496,2131,2
1625,490,2131,2
1453,491,2132,2
37,253,2132,2
1654,1659,2132,1
173,245,2132,2
88,1795,2133,1
256,248,2133,2
578,253,2133,2
1573,1664,2134,1
191,1789,2135,1
1569,1664,2137,1
1722,253,2137,2
1645,1659,2137,1
460,248,2138,2
229,249,2138,2
1688,247,2138,2
563,249,2138,3
1041,256,2138,3
1019,514,2138,2
1615,1659,2139,1
1595,1660,2139,1
1260,244,2139,2
1054,513,2139,2
1664,1657,2139,1
73,246,2139,2
1496,1665,2139,1
1504,1665,2139,1
267,1872,2140,1
1125,249,2141,3
1311,253,2141,3
366,252,2142,2
1409,254,2142,3
880,251,2143,3
1135,253,2143,3
419,516,2143,2
1024,513,2143,2
223,1884,2143,1
1388,509,2144,2
1660,261,2144,4
118,248,2145,2
483,1858,2145,1
25,1888,2145,1
1003,514,2146,2
296,513,2146,2
238,250,2146,3
745,253,2147,2
147,248,2147,2
378,248,2148,2
577,271,2149,2
548,281,2150,2
575,262,2151,2
391,253,2152,2
843,276,2153,2
545,275,2153,2
486,265,2154,2
1746,254,2154,2
623,255,2155,3
566,279,2155,2
299,252,2156,2
539,254,2156,2
558,257,2157,2
595,268,2157,2
1756,256,2158,2
580,260,2158,2
693,261,2159,2
778,256,2160,3
730,255,2160,2
1700,1488,2160,1
1764,247,2161,2
1033,499,2161,2
612,252,2162,2
675,247,2163,2
482,1867,2164,1
908,247,2165,2
739,246,2165,2
471,1880,2166,1
300,249,2166,2
587,252,2167,2
75,1910,2167,1
182,1910,2168,1
914,252,2168,2
1051,245,2169,3
772,247,2170,2
950,249,2170,2
501,246,2171,2
1290,247,2171,3
519,247,2172,3
282,248,2172,2
614,250,2172,2
1768,251,2173,2
920,252,2173,2
568,246,2173,2
717,251,2173,2
1442,249,2174,2
1022,255,2174,2
489,248,2174,2
955,245,2174,2
401,254,2174,3
408,247,2174,3
556,246,2174,2
507,254,2175,3
1118,251,2175,2
63,248,2175,3
1432,248,2175,2
1079,250,2176,2
1312,498,2177,2
454,1893,2177,1
190,500,2178,2
122,1914,2179,1
255,1910,2180,1
231,1910,2181,1
967,258,2182,3
137,1912,2182,1
187,1924,2182,1
770,1876,2183,1
728,1879,2183,1
1418,258,2183,3
127,1926,2184,1
733,1879,2184,1
64,1913,2184,1
700,1881,2185,1
263,1909,2185,1
241,1910,2185,1
176,1911,2186,1
516,1897,2188,1
583,1893,2188,1
310,252,2189,3
268,1908,2189,1
1057,253,2190,3
552,1898,2192,1
1752,1518,2193,1
663,1891,2193,1
515,509,2193,3
270,1907,2194,1
477,1881,2194,1
455,1883,2194,1
480,1880,2194,1
1727,1494,2195,1
36,1911,2195,1
1717,1494,2195,1
474,1880,2195,1
150,1910,2195,1
1040,506,2195,2
181,1908,2196,1
1043,505,2196,2
124,1910,2197,1
1699,1493,2197,1
1724,1491,2198,1
212,1895,2198,1
388,250,2199,2
812,1890,2199,1
156,1903,2199,1
860,250,2200,2
569,1906,2200,1
743,1895,2200,1
134,1904,2201,1
1723,491,2201,3
855,250,2201,2
602,1904,2202,1
1457,496,2202,3
1060,502,2202,2
1009,249,2202,3
1280,248,2203,2
149,1907,2203,1
194,248,2203,3
643,1903,2203,1
481,1867,2204,1
707,1901,2204,1
760,1896,2204,1
490,502,2204,2
328,250,2206,2
421,249,2206,2
1164,496,2206,2
941,1879,2206,1
143,1901,2207,1
1068,255,2207,3
452,1878,2207,1
1715,1483,2208,1
531,1918,2208,1
635,1909,2209,1
1044,252,2210,3
1698,1490,2210,1
564,1917,2211,1
478,1874,2211,1
485,1924,2211,1
934,1885,2212,1
862,1896,2214,1
876,1896,2215,1
20,249,2215,2
42,1901,2215,1
1711,1489,2215,1
437,499,2215,2
125,1901,2216,1
457,1872,2217,1
234,1897,2218,1
189,1899,2219,1
1718,1485,2221,1
1114,496,2222,2
1712,1488,2222,1
257,1899,2224,1
1726,1487,2224,1
92,1906,2225,1
188,1899,2225,1
154,499,2225,3
476,1865,2227,1
209,1893,2228,1
527,1938,2228,1
521,1939,2229,1
340,248,2229,2
217,1887,2230,1
262,1884,2231,1
780,1925,2232,1
59,1888,2232,1
1109,247,2233,2
523,1943,2234,1
875,1917,2236,1
666,498,2236,2
54,1888,2237,1
38,1886,2237,1
450,1860,2238,1
258,1882,2238,1
285,247,2238,2
111,252,2239,2
759,523,2239,2
1485,502,2239,2
164,248,2239,2
224,251,2241,2
342,246,2241,2
33,247,2241,2
594,501,2242,2
1703,1572,2244,1
794,502,2245,2
559,1952,2245,1
737,506,2246,2
1201,256,2246,3
215,248,2246,2
1035,493,2246,2
1115,494,2247,2
1713,248,2247,2
788,501,2248,2
66,248,2248,2
294,1979,2249,1
797,505,2249,2
1108,494,2250,2
916,1925,2250,1
324,245,2250,2
935,250,2251,2
674,246,2251,2
167,248,2252,2
872,1931,2253,1
333,250,2254,2
21,247,2254,2
315,248,2289,2
335,550,2290,3
114,247,2290,2
825,1981,2291,1
653,1990,2292,1
1203,1927,2293,1
46,247,2294,2
447,248,2296,2
1694,245,2296,2
1514,1917,2298,1
706,580,2298,2
1371,248,2303,2
287,244,2303,3
459,247,2304,2
24,247,2304,2
293,246,2304,2
414,1852,2305,1
332,248,2305,2
327,256,2306,3
1400,247,2306,2
1032,523,2306,2
330,247,2307,2
1047,246,2307,3
129,248,2308,3
245,1865,2308,1
1330,250,2310,2
1300,249,2310,3
1568,248,2310,2
1650,247,2310,2
1589,246,2311,2
475,502,2311,2
1346,504,2311,3
